Model,Dataset,Missing Rate (%),Métrica,Teste
mean,bc_coimbra,10,MAE,0.106659844576999
mean,bc_coimbra,10,MAE,0.219822503937589
mean,bc_coimbra,20,MAE,0.198093035493538
mean,bc_coimbra,20,MAE,0.250656972028339
mean,bc_coimbra,20,MAE,0.284854101244892
mean,bc_coimbra,20,MAE,0.14385667098037
mean,bc_coimbra,20,MAE,0.259454617839226
mean,bc_coimbra,40,MAE,0.215881421382831
mean,bc_coimbra,40,MAE,0.249961275136157
mean,bc_coimbra,40,MAE,0.269981735030492
mean,bc_coimbra,40,MAE,0.125862871327834
mean,bc_coimbra,40,MAE,0.226354838283074
mean,bc_coimbra,60,MAE,0.21887969440871
mean,bc_coimbra,60,MAE,0.232342288575241
mean,bc_coimbra,60,MAE,0.272077949391301
mean,bc_coimbra,60,MAE,0.129657365102896
mean,bc_coimbra,60,MAE,0.205312816391862
mean,indian_liver,10,MAE,0.0804463260364994
mean,indian_liver,10,MAE,0.0663699020480043
mean,indian_liver,10,MAE,0.133056453725119
mean,indian_liver,10,MAE,0.0900099400961907
mean,indian_liver,10,MAE,0.169109096745846
mean,indian_liver,20,MAE,0.0862473680399839
mean,indian_liver,20,MAE,0.0751917276821342
mean,indian_liver,20,MAE,0.130117402956873
mean,indian_liver,20,MAE,0.0882701036606377
mean,indian_liver,20,MAE,0.157999909197202
mean,indian_liver,40,MAE,0.0814029358547212
mean,indian_liver,40,MAE,0.0826313106102448
mean,indian_liver,40,MAE,0.124505664589585
mean,indian_liver,40,MAE,0.0816938422641417
mean,indian_liver,40,MAE,0.152299449972892
mean,indian_liver,60,MAE,0.0794899395832166
mean,indian_liver,60,MAE,0.0954895591136178
mean,indian_liver,60,MAE,0.113393125871992
mean,indian_liver,60,MAE,0.0805945582758277
mean,indian_liver,60,MAE,0.155699004241007
mean,parkinsons,10,MAE,0.250398794419151
mean,parkinsons,10,MAE,0.164383348852124
mean,parkinsons,10,MAE,0.233427678213741
mean,parkinsons,10,MAE,0.16418818340287
mean,parkinsons,10,MAE,0.137110157105322
mean,parkinsons,20,MAE,0.222626466412702
mean,parkinsons,20,MAE,0.160472355050908
mean,parkinsons,20,MAE,0.218285076583553
mean,parkinsons,20,MAE,0.148728934329202
mean,parkinsons,20,MAE,0.142880611489291
mean,parkinsons,40,MAE,0.192782796518654
mean,parkinsons,40,MAE,0.156530780538407
mean,parkinsons,40,MAE,0.209277031849781
mean,parkinsons,40,MAE,0.150156480183666
mean,parkinsons,40,MAE,0.150430497827201
mean,parkinsons,60,MAE,0.195735271756808
mean,parkinsons,60,MAE,0.162505370703291
mean,parkinsons,60,MAE,0.206507035658902
mean,parkinsons,60,MAE,0.165920482950311
mean,parkinsons,60,MAE,0.182250533551311
mean,mammographic_masses,10,MAE,0.377570317116387
mean,mammographic_masses,10,MAE,0.443207521697904
mean,mammographic_masses,10,MAE,0.366793509931244
mean,mammographic_masses,10,MAE,0.405104575805514
mean,mammographic_masses,10,MAE,0.362427412464996
mean,mammographic_masses,20,MAE,0.369867431566083
mean,mammographic_masses,20,MAE,0.410158954392184
mean,mammographic_masses,20,MAE,0.36403022152709
mean,mammographic_masses,20,MAE,0.410651395013028
mean,mammographic_masses,20,MAE,0.363524140065393
mean,mammographic_masses,40,MAE,0.374811741895792
mean,mammographic_masses,40,MAE,0.370203742461656
mean,mammographic_masses,40,MAE,0.36159013123578
mean,mammographic_masses,40,MAE,0.411241704974667
mean,mammographic_masses,40,MAE,0.349653557831701
mean,mammographic_masses,60,MAE,0.377840516996403
mean,mammographic_masses,60,MAE,0.361595545018678
mean,mammographic_masses,60,MAE,0.336526940839197
mean,mammographic_masses,60,MAE,0.393379987523135
mean,mammographic_masses,60,MAE,0.340116809325399
mean,hcv_egyptian,10,MAE,0.315295835517503
mean,hcv_egyptian,10,MAE,0.326259501085041
mean,hcv_egyptian,10,MAE,0.316255307079651
mean,hcv_egyptian,10,MAE,0.30247882710183
mean,hcv_egyptian,10,MAE,0.304563580221889
mean,hcv_egyptian,20,MAE,0.315806605770747
mean,hcv_egyptian,20,MAE,0.327056439130893
mean,hcv_egyptian,20,MAE,0.316654640477216
mean,hcv_egyptian,20,MAE,0.306312821561081
mean,hcv_egyptian,20,MAE,0.307862133534713
mean,hcv_egyptian,40,MAE,0.321392594247074
mean,hcv_egyptian,40,MAE,0.327149678607337
mean,hcv_egyptian,40,MAE,0.312654912335821
mean,hcv_egyptian,40,MAE,0.309140027170693
mean,hcv_egyptian,40,MAE,0.309597827747164
mean,hcv_egyptian,60,MAE,0.318932484064319
mean,hcv_egyptian,60,MAE,0.327971822346251
mean,hcv_egyptian,60,MAE,0.311379922598243
mean,hcv_egyptian,60,MAE,0.308116432472138
mean,hcv_egyptian,60,MAE,0.306939623609227
mean,thoracic_surgey,10,MAE,0.179536688575522
mean,thoracic_surgey,10,MAE,0.176728391516181
mean,thoracic_surgey,10,MAE,0.136544969445076
mean,thoracic_surgey,10,MAE,0.140264348473692
mean,thoracic_surgey,10,MAE,0.206441402210582
mean,thoracic_surgey,20,MAE,0.187893066073487
mean,thoracic_surgey,20,MAE,0.169773802008329
mean,thoracic_surgey,20,MAE,0.143996964293951
mean,thoracic_surgey,20,MAE,0.134834554346249
mean,thoracic_surgey,20,MAE,0.200053039669631
mean,thoracic_surgey,40,MAE,0.178399048243751
mean,thoracic_surgey,40,MAE,0.187696891744873
mean,thoracic_surgey,40,MAE,0.153186665016995
mean,thoracic_surgey,40,MAE,0.127414768077733
mean,thoracic_surgey,40,MAE,0.205249671896601
mean,thoracic_surgey,60,MAE,0.155960492602175
mean,thoracic_surgey,60,MAE,0.188424631744667
mean,thoracic_surgey,60,MAE,0.144537152050876
mean,thoracic_surgey,60,MAE,0.125851824405983
mean,thoracic_surgey,60,MAE,0.202156771190459
knn,wiscosin,10,MAE,0.0737727365488179
knn,wiscosin,10,MAE,0.0662278955546784
