Model,Dataset,Missing Rate (%),Métrica,Teste
lpr1,bc_coimbra,60,MAE,0.155611640783135
lpr1,indian_liver,10,MAE,0.174886476246578
lpr1,indian_liver,10,MAE,0.179954625655536
lpr1,indian_liver,10,MAE,0.197688891759265
lpr1,indian_liver,10,MAE,0.186197589344187
lpr1,indian_liver,10,MAE,0.195313786826339
lpr1,indian_liver,20,MAE,0.170880303206087
lpr1,indian_liver,20,MAE,0.171736078570999
lpr1,indian_liver,20,MAE,0.169277199275428
lpr1,indian_liver,20,MAE,0.165772141400599
lpr1,indian_liver,20,MAE,0.186231205428692
lpr1,indian_liver,40,MAE,0.178131702686101
lpr1,indian_liver,40,MAE,0.172480704792346
lpr1,indian_liver,40,MAE,0.16338938544301
lpr1,indian_liver,40,MAE,0.167338008867525
lpr1,indian_liver,40,MAE,0.182448898124068
lpr1,indian_liver,60,MAE,0.154293161470102
lpr1,indian_liver,60,MAE,0.148868560838169
lpr1,indian_liver,60,MAE,0.149864743099074
lpr1,indian_liver,60,MAE,0.16219061785034
lpr1,indian_liver,60,MAE,0.161353894566076
lpr1,parkinsons,10,MAE,0.153566469842529
lpr1,parkinsons,10,MAE,0.126740876643334
lpr1,parkinsons,10,MAE,0.163134019274529
lpr1,parkinsons,10,MAE,0.12281033040485
lpr1,parkinsons,10,MAE,0.147167251101418
lpr1,parkinsons,20,MAE,0.154939468754765
lpr1,parkinsons,20,MAE,0.1382527570584
lpr1,parkinsons,20,MAE,0.191576191866852
lpr1,parkinsons,20,MAE,0.131635583432628
lpr1,parkinsons,20,MAE,0.154969033039014
lpr1,parkinsons,40,MAE,0.179299488133481
lpr1,parkinsons,40,MAE,0.142727435323781
lpr1,parkinsons,40,MAE,0.194065569535659
lpr1,parkinsons,40,MAE,0.142551721332922
lpr1,parkinsons,40,MAE,0.155298477751612
lpr1,parkinsons,60,MAE,0.179420921194949
lpr1,parkinsons,60,MAE,0.149117185307515
lpr1,parkinsons,60,MAE,0.1936569738233
lpr1,parkinsons,60,MAE,0.158002833911181
lpr1,parkinsons,60,MAE,0.177556690366634
lpr1,mammographic_masses,10,MAE,0.180280512461935
lpr1,mammographic_masses,10,MAE,0.193819043692191
lpr1,mammographic_masses,10,MAE,0.185644086102788
lpr1,mammographic_masses,10,MAE,0.175847192194672
lpr1,mammographic_masses,10,MAE,0.202141659972253
lpr1,mammographic_masses,20,MAE,0.188141530154287
lpr1,mammographic_masses,20,MAE,0.189933137958784
lpr1,mammographic_masses,20,MAE,0.206671230218187
lpr1,mammographic_masses,20,MAE,0.180222040592274
lpr1,mammographic_masses,20,MAE,0.198893592795264
lpr1,mammographic_masses,40,MAE,0.202180901269477
lpr1,mammographic_masses,40,MAE,0.189369844292306
lpr1,mammographic_masses,40,MAE,0.227755739110336
lpr1,mammographic_masses,40,MAE,0.210962754978497
lpr1,mammographic_masses,40,MAE,0.212264320446827
lpr1,mammographic_masses,60,MAE,0.220395354250402
lpr1,mammographic_masses,60,MAE,0.223953671580406
lpr1,mammographic_masses,60,MAE,0.232770336777286
lpr1,mammographic_masses,60,MAE,0.231100205094866
lpr1,mammographic_masses,60,MAE,0.241834196084585
lpr1,hcv_egyptian,10,MAE,0.412161866927558
lpr1,hcv_egyptian,10,MAE,0.395875061203688
lpr1,hcv_egyptian,10,MAE,0.396710544972992
lpr1,hcv_egyptian,10,MAE,0.403215984158264
lpr1,hcv_egyptian,10,MAE,0.38616664188653
lpr1,hcv_egyptian,20,MAE,0.416352996652277
lpr1,hcv_egyptian,20,MAE,0.404864263706369
lpr1,hcv_egyptian,20,MAE,0.4049849652425
lpr1,hcv_egyptian,20,MAE,0.41242305124585
lpr1,hcv_egyptian,20,MAE,0.400157476718934
lpr1,hcv_egyptian,40,MAE,0.42529069240065
lpr1,hcv_egyptian,40,MAE,0.41472579618556
lpr1,hcv_egyptian,40,MAE,0.417377242833794
lpr1,hcv_egyptian,40,MAE,0.422603280034158
lpr1,hcv_egyptian,40,MAE,0.419899062450458
lpr1,hcv_egyptian,60,MAE,0.432028592711954
lpr1,hcv_egyptian,60,MAE,0.42211720971877
lpr1,hcv_egyptian,60,MAE,0.421317212291218
lpr1,hcv_egyptian,60,MAE,0.426158918814232
lpr1,hcv_egyptian,60,MAE,0.431202935974458
lpr1,thoracic_surgey,10,MAE,0.165950240833988
lpr1,thoracic_surgey,10,MAE,0.173498816908739
lpr1,thoracic_surgey,10,MAE,0.159375362142208
lpr1,thoracic_surgey,10,MAE,0.159516215129159
lpr1,thoracic_surgey,10,MAE,0.193390887022387
lpr1,thoracic_surgey,20,MAE,0.181210347425168
lpr1,thoracic_surgey,20,MAE,0.164471261006532
lpr1,thoracic_surgey,20,MAE,0.167939155603727
lpr1,thoracic_surgey,20,MAE,0.163022884131348
lpr1,thoracic_surgey,20,MAE,0.19943260363202
lpr1,thoracic_surgey,40,MAE,0.17428731021929
lpr1,thoracic_surgey,40,MAE,0.169841946242053
lpr1,thoracic_surgey,40,MAE,0.162085894096024
lpr1,thoracic_surgey,40,MAE,0.174822306922423
lpr1,thoracic_surgey,40,MAE,0.191610453260251
lpr1,thoracic_surgey,60,MAE,0.180181801999929
lpr1,thoracic_surgey,60,MAE,0.161553093552067
lpr1,thoracic_surgey,60,MAE,0.165362081370954
lpr1,thoracic_surgey,60,MAE,0.170560763718395
lpr1,thoracic_surgey,60,MAE,0.190649313206125
lpr2,wiscosin,10,MAE,0.125617193648778
lpr2,wiscosin,10,MAE,0.123319740059298
lpr2,wiscosin,10,MAE,0.128060958370922
lpr2,wiscosin,10,MAE,0.107045622129423
lpr2,wiscosin,10,MAE,0.12645641975094
lpr2,wiscosin,20,MAE,0.120858031583065
lpr2,wiscosin,20,MAE,0.117646732359717
lpr2,wiscosin,20,MAE,0.122337515334674
lpr2,wiscosin,20,MAE,0.104271648292628
lpr2,wiscosin,20,MAE,0.122021744445785
lpr2,wiscosin,40,MAE,0.122019688617819
lpr2,wiscosin,40,MAE,0.115958756332118
lpr2,wiscosin,40,MAE,0.124739434460015
lpr2,wiscosin,40,MAE,0.104950512412735
lpr2,wiscosin,40,MAE,0.114799188076047
lpr2,wiscosin,60,MAE,0.122326049984319
lpr2,wiscosin,60,MAE,0.117094778526456
lpr2,wiscosin,60,MAE,0.126230911479468
lpr2,wiscosin,60,MAE,0.110034994144349
lpr2,wiscosin,60,MAE,0.110922109012983
lpr2,pima_diabetes,10,MAE,0.178282207749941
lpr2,pima_diabetes,10,MAE,0.159887606456111
lpr2,pima_diabetes,10,MAE,0.186728559221102
lpr2,pima_diabetes,10,MAE,0.212702279921536
lpr2,pima_diabetes,10,MAE,0.155888932751101
lpr2,pima_diabetes,20,MAE,0.175719440683688
lpr2,pima_diabetes,20,MAE,0.156451672476783
lpr2,pima_diabetes,20,MAE,0.159598538705095
lpr2,pima_diabetes,20,MAE,0.19068604885087
lpr2,pima_diabetes,20,MAE,0.152264898470077
lpr2,pima_diabetes,40,MAE,0.168814965500614
lpr2,pima_diabetes,40,MAE,0.1521739684378
lpr2,pima_diabetes,40,MAE,0.165968307279544
lpr2,pima_diabetes,40,MAE,0.185592404781496
lpr2,pima_diabetes,40,MAE,0.153725140277662
lpr2,pima_diabetes,60,MAE,0.168112158863774
lpr2,pima_diabetes,60,MAE,0.160047990203166
lpr2,pima_diabetes,60,MAE,0.168191070979107
lpr2,pima_diabetes,60,MAE,0.186830076617547
lpr2,pima_diabetes,60,MAE,0.157502397259405
lpr2,bc_coimbra,10,MAE,0.136328920730707
lpr2,bc_coimbra,10,MAE,0.198685796305929
lpr2,bc_coimbra,10,MAE,0.198871289304367
lpr2,bc_coimbra,10,MAE,0.16516554448677
lpr2,bc_coimbra,10,MAE,0.149187196727156
lpr2,bc_coimbra,20,MAE,0.155593134071791
lpr2,bc_coimbra,20,MAE,0.183703835778904
lpr2,bc_coimbra,20,MAE,0.268446802085518
lpr2,bc_coimbra,20,MAE,0.144616518910532
lpr2,bc_coimbra,20,MAE,0.19572347459205
lpr2,bc_coimbra,40,MAE,0.200943358620724
lpr2,bc_coimbra,40,MAE,0.218700478714785
lpr2,bc_coimbra,40,MAE,0.171096988392173
lpr2,bc_coimbra,40,MAE,0.158185719626865
lpr2,bc_coimbra,40,MAE,0.175937969965098
lpr2,bc_coimbra,60,MAE,0.210623851634371
lpr2,bc_coimbra,60,MAE,0.234494316303033
lpr2,bc_coimbra,60,MAE,0.235729795933658
lpr2,bc_coimbra,60,MAE,0.172013174598413
lpr2,bc_coimbra,60,MAE,0.178410680974399
lpr2,indian_liver,10,MAE,0.1694172996964
lpr2,indian_liver,10,MAE,0.172156451628305
lpr2,indian_liver,10,MAE,0.182386234862693
lpr2,indian_liver,10,MAE,0.181919210735092
lpr2,indian_liver,10,MAE,0.201090925489637
lpr2,indian_liver,20,MAE,0.169653111301901
lpr2,indian_liver,20,MAE,0.174636386373254
lpr2,indian_liver,20,MAE,0.166873752605638
lpr2,indian_liver,20,MAE,0.167546922136392
lpr2,indian_liver,20,MAE,0.184617843906028
lpr2,indian_liver,40,MAE,0.164029151485892
lpr2,indian_liver,40,MAE,0.165847045630925
lpr2,indian_liver,40,MAE,0.169054277031802
lpr2,indian_liver,40,MAE,0.170880776556163
lpr2,indian_liver,40,MAE,0.174268124974498
lpr2,indian_liver,60,MAE,0.154420404078235
lpr2,indian_liver,60,MAE,0.141211402641058
lpr2,indian_liver,60,MAE,0.152069462715745
lpr2,indian_liver,60,MAE,0.159452023051858
lpr2,indian_liver,60,MAE,0.162389742018366
lpr2,parkinsons,10,MAE,0.157049922806569
lpr2,parkinsons,10,MAE,0.126821535070475
lpr2,parkinsons,10,MAE,0.181565683090358
lpr2,parkinsons,10,MAE,0.12220199850782
lpr2,parkinsons,10,MAE,0.147950260124168
lpr2,parkinsons,20,MAE,0.169100184743064
lpr2,parkinsons,20,MAE,0.131066606231911
lpr2,parkinsons,20,MAE,0.179650563440303
lpr2,parkinsons,20,MAE,0.138122183937793
lpr2,parkinsons,20,MAE,0.152793537139079
lpr2,parkinsons,40,MAE,0.174323192051115
lpr2,parkinsons,40,MAE,0.142162804491051
lpr2,parkinsons,40,MAE,0.187070652116359
lpr2,parkinsons,40,MAE,0.14455659995333
lpr2,parkinsons,40,MAE,0.168019810252483
lpr2,parkinsons,60,MAE,0.172685358956871
lpr2,parkinsons,60,MAE,0.146399527766564
lpr2,parkinsons,60,MAE,0.197061675489477
lpr2,parkinsons,60,MAE,0.156417276075872
lpr2,parkinsons,60,MAE,0.164368871200781
lpr2,mammographic_masses,10,MAE,0.175068813664841
lpr2,mammographic_masses,10,MAE,0.209514404871249
lpr2,mammographic_masses,10,MAE,0.20885987187381
lpr2,mammographic_masses,10,MAE,0.184623084273405
lpr2,mammographic_masses,10,MAE,0.203792123504387
lpr2,mammographic_masses,20,MAE,0.196961325393305
lpr2,mammographic_masses,20,MAE,0.18155673460787
lpr2,mammographic_masses,20,MAE,0.187592931847467
lpr2,mammographic_masses,20,MAE,0.197658188646604
lpr2,mammographic_masses,20,MAE,0.196352441861769
lpr2,mammographic_masses,40,MAE,0.202167424961218
lpr2,mammographic_masses,40,MAE,0.193719184101043
lpr2,mammographic_masses,40,MAE,0.211273889379797
lpr2,mammographic_masses,40,MAE,0.208059747745321
lpr2,mammographic_masses,40,MAE,0.228232524121694
lpr2,mammographic_masses,60,MAE,0.222492946826578
lpr2,mammographic_masses,60,MAE,0.226277533497017
lpr2,mammographic_masses,60,MAE,0.230584097211093
lpr2,mammographic_masses,60,MAE,0.224820221105931
lpr2,mammographic_masses,60,MAE,0.244798764651153
lpr2,hcv_egyptian,10,MAE,0.405700446111244
lpr2,hcv_egyptian,10,MAE,0.39005593087477
lpr2,hcv_egyptian,10,MAE,0.398399921159224
lpr2,hcv_egyptian,10,MAE,0.396530924049694
lpr2,hcv_egyptian,10,MAE,0.401815044122674
lpr2,hcv_egyptian,20,MAE,0.411992821179515
lpr2,hcv_egyptian,20,MAE,0.403496925926931
lpr2,hcv_egyptian,20,MAE,0.403336684068851
lpr2,hcv_egyptian,20,MAE,0.407949527329847
lpr2,hcv_egyptian,20,MAE,0.412237499802441
lpr2,hcv_egyptian,40,MAE,0.421640904137207
lpr2,hcv_egyptian,40,MAE,0.418516916320895
lpr2,hcv_egyptian,40,MAE,0.413123777873899
lpr2,hcv_egyptian,40,MAE,0.420645620629591
lpr2,hcv_egyptian,40,MAE,0.417679564887143
lpr2,hcv_egyptian,60,MAE,0.431522090805748
lpr2,hcv_egyptian,60,MAE,0.422895770287346
lpr2,hcv_egyptian,60,MAE,0.425178911343531
lpr2,hcv_egyptian,60,MAE,0.427769888451379
lpr2,hcv_egyptian,60,MAE,0.427271054511476
lpr2,thoracic_surgey,10,MAE,0.189456081559956
lpr2,thoracic_surgey,10,MAE,0.185898521006259
lpr2,thoracic_surgey,10,MAE,0.186382711870798
lpr2,thoracic_surgey,10,MAE,0.165481867825538
lpr2,thoracic_surgey,10,MAE,0.180622522796822
lpr2,thoracic_surgey,20,MAE,0.184835480225963
lpr2,thoracic_surgey,20,MAE,0.173121605109779
lpr2,thoracic_surgey,20,MAE,0.172712310898338
lpr2,thoracic_surgey,20,MAE,0.172069291518832
lpr2,thoracic_surgey,20,MAE,0.187529085020159
lpr2,thoracic_surgey,40,MAE,0.176159711210422
lpr2,thoracic_surgey,40,MAE,0.177297454380676
lpr2,thoracic_surgey,40,MAE,0.165290044547718
lpr2,thoracic_surgey,40,MAE,0.178876947307992
lpr2,thoracic_surgey,40,MAE,0.17594151120171
lpr2,thoracic_surgey,60,MAE,0.178946758415979
lpr2,thoracic_surgey,60,MAE,0.16671070313865
lpr2,thoracic_surgey,60,MAE,0.16139489347106
lpr2,thoracic_surgey,60,MAE,0.170357698502828
lpr2,thoracic_surgey,60,MAE,0.193406833529972
lpr3,wiscosin,10,MAE,0.128262199482439
lpr3,wiscosin,10,MAE,0.120161382178357
lpr3,wiscosin,10,MAE,0.136297042395077
lpr3,wiscosin,10,MAE,0.106636324905824
lpr3,wiscosin,10,MAE,0.121918822524338
lpr3,wiscosin,20,MAE,0.124109122659714
lpr3,wiscosin,20,MAE,0.116035840014467
lpr3,wiscosin,20,MAE,0.123952943974547
lpr3,wiscosin,20,MAE,0.104429137780136
lpr3,wiscosin,20,MAE,0.121751400003224
lpr3,wiscosin,40,MAE,0.12165720480271
lpr3,wiscosin,40,MAE,0.116635885100331
lpr3,wiscosin,40,MAE,0.12437891188208
lpr3,wiscosin,40,MAE,0.105590539327235
lpr3,wiscosin,40,MAE,0.111953084050535
lpr3,wiscosin,60,MAE,0.119135247108881
lpr3,wiscosin,60,MAE,0.117326855224553
lpr3,wiscosin,60,MAE,0.125605374476288
lpr3,wiscosin,60,MAE,0.109030798552879
lpr3,wiscosin,60,MAE,0.110106937486938
lpr3,pima_diabetes,10,MAE,0.182970996632943
lpr3,pima_diabetes,10,MAE,0.169440297460344
lpr3,pima_diabetes,10,MAE,0.185606204711898
lpr3,pima_diabetes,10,MAE,0.191992713871901
lpr3,pima_diabetes,10,MAE,0.163289972088094
lpr3,pima_diabetes,20,MAE,0.164618615974985
lpr3,pima_diabetes,20,MAE,0.155320646676189
lpr3,pima_diabetes,20,MAE,0.163560546238426
lpr3,pima_diabetes,20,MAE,0.188856824040792
lpr3,pima_diabetes,20,MAE,0.148836199419653
lpr3,pima_diabetes,40,MAE,0.16241493640739
lpr3,pima_diabetes,40,MAE,0.156932304833206
lpr3,pima_diabetes,40,MAE,0.160260836114952
lpr3,pima_diabetes,40,MAE,0.180156247733788
lpr3,pima_diabetes,40,MAE,0.152685323252094
lpr3,pima_diabetes,60,MAE,0.168034264105511
lpr3,pima_diabetes,60,MAE,0.157598649096919
lpr3,pima_diabetes,60,MAE,0.166542356613896
lpr3,pima_diabetes,60,MAE,0.182091535203702
lpr3,pima_diabetes,60,MAE,0.159292918146527
lpr3,bc_coimbra,10,MAE,0.142911682673586
lpr3,bc_coimbra,10,MAE,0.204864549235762
lpr3,bc_coimbra,10,MAE,0.205068304090538
lpr3,bc_coimbra,10,MAE,0.172922889767006
lpr3,bc_coimbra,10,MAE,0.143030830240889
lpr3,bc_coimbra,20,MAE,0.161186396245117
lpr3,bc_coimbra,20,MAE,0.166009157329193
lpr3,bc_coimbra,20,MAE,0.17255918140057
lpr3,bc_coimbra,20,MAE,0.199559860224219
lpr3,bc_coimbra,20,MAE,0.187139826895367
lpr3,bc_coimbra,40,MAE,0.159864033497513
lpr3,bc_coimbra,40,MAE,0.184946816494099
lpr3,bc_coimbra,40,MAE,0.183237230684464
lpr3,bc_coimbra,40,MAE,0.156342429692883
lpr3,bc_coimbra,40,MAE,0.158548107549053
lpr3,bc_coimbra,60,MAE,0.209493257691535
lpr3,bc_coimbra,60,MAE,0.213827718351108
lpr3,bc_coimbra,60,MAE,0.195353033963834
lpr3,bc_coimbra,60,MAE,0.166201267537873
lpr3,bc_coimbra,60,MAE,0.158346117996801
lpr3,indian_liver,10,MAE,0.168217887871342
lpr3,indian_liver,10,MAE,0.20213246762306
lpr3,indian_liver,10,MAE,0.165952441199527
lpr3,indian_liver,10,MAE,0.182228315195953
lpr3,indian_liver,10,MAE,0.188020568021391
lpr3,indian_liver,20,MAE,0.172398606777019
lpr3,indian_liver,20,MAE,0.173587606103456
lpr3,indian_liver,20,MAE,0.167685361794746
lpr3,indian_liver,20,MAE,0.177784164764766
lpr3,indian_liver,20,MAE,0.177011874073895
lpr3,indian_liver,40,MAE,0.16751652552144
lpr3,indian_liver,40,MAE,0.165868051130928
lpr3,indian_liver,40,MAE,0.158158705813797
lpr3,indian_liver,40,MAE,0.16074287559413
lpr3,indian_liver,40,MAE,0.180667076776341
lpr3,indian_liver,60,MAE,0.153881053798871
lpr3,indian_liver,60,MAE,0.142909863939063
lpr3,indian_liver,60,MAE,0.149600538471411
lpr3,indian_liver,60,MAE,0.15690191642674
lpr3,indian_liver,60,MAE,0.15959871655193
lpr3,parkinsons,10,MAE,0.150262188382863
lpr3,parkinsons,10,MAE,0.124317002719242
lpr3,parkinsons,10,MAE,0.163246690584043
lpr3,parkinsons,10,MAE,0.119312573642749
lpr3,parkinsons,10,MAE,0.157114705217221
lpr3,parkinsons,20,MAE,0.160024323482445
lpr3,parkinsons,20,MAE,0.129043788980623
lpr3,parkinsons,20,MAE,0.191210004486786
lpr3,parkinsons,20,MAE,0.127517591092127
lpr3,parkinsons,20,MAE,0.155634304360459
lpr3,parkinsons,40,MAE,0.159835007770356
lpr3,parkinsons,40,MAE,0.135400799230098
lpr3,parkinsons,40,MAE,0.192859103598605
lpr3,parkinsons,40,MAE,0.147112568476927
lpr3,parkinsons,40,MAE,0.158281061967991
lpr3,parkinsons,60,MAE,0.179664983174331
lpr3,parkinsons,60,MAE,0.142141882283636
lpr3,parkinsons,60,MAE,0.197819494912378
lpr3,parkinsons,60,MAE,0.157704461818038
lpr3,parkinsons,60,MAE,0.165273987748259
lpr3,mammographic_masses,10,MAE,0.194998318808084
lpr3,mammographic_masses,10,MAE,0.203578395236733
lpr3,mammographic_masses,10,MAE,0.164349078774982
lpr3,mammographic_masses,10,MAE,0.186390849583661
lpr3,mammographic_masses,10,MAE,0.193105232056552
lpr3,mammographic_masses,20,MAE,0.182391774837358
lpr3,mammographic_masses,20,MAE,0.184540702150163
lpr3,mammographic_masses,20,MAE,0.185837357103407
lpr3,mammographic_masses,20,MAE,0.196976040872352
lpr3,mammographic_masses,20,MAE,0.202993877835463
lpr3,mammographic_masses,40,MAE,0.201174747415695
lpr3,mammographic_masses,40,MAE,0.183539788164322
lpr3,mammographic_masses,40,MAE,0.197906614358633
lpr3,mammographic_masses,40,MAE,0.200145707097408
lpr3,mammographic_masses,40,MAE,0.211255725241809
lpr3,mammographic_masses,60,MAE,0.215691142940465
lpr3,mammographic_masses,60,MAE,0.221930876193431
lpr3,mammographic_masses,60,MAE,0.228153919703391
lpr3,mammographic_masses,60,MAE,0.220119088581079
lpr3,mammographic_masses,60,MAE,0.239344839826809
lpr3,hcv_egyptian,10,MAE,0.420123841056704
lpr3,hcv_egyptian,10,MAE,0.395347004460774
lpr3,hcv_egyptian,10,MAE,0.407616526034297
lpr3,hcv_egyptian,10,MAE,0.39600632968193
lpr3,hcv_egyptian,10,MAE,0.387703279407491
lpr3,hcv_egyptian,20,MAE,0.4141133727328
lpr3,hcv_egyptian,20,MAE,0.403061017245686
lpr3,hcv_egyptian,20,MAE,0.409078380367707
lpr3,hcv_egyptian,20,MAE,0.402829218980826
lpr3,hcv_egyptian,20,MAE,0.396332861716155
lpr3,hcv_egyptian,40,MAE,0.422339728199727
lpr3,hcv_egyptian,40,MAE,0.415879615321549
lpr3,hcv_egyptian,40,MAE,0.41120059727928
lpr3,hcv_egyptian,40,MAE,0.417757750391822
lpr3,hcv_egyptian,40,MAE,0.417168733289787
lpr3,hcv_egyptian,60,MAE,0.42853793175973
lpr3,hcv_egyptian,60,MAE,0.422365725517166
lpr3,hcv_egyptian,60,MAE,0.423471455555537
lpr3,hcv_egyptian,60,MAE,0.422841587630829
lpr3,hcv_egyptian,60,MAE,0.427174910071492
lpr3,thoracic_surgey,10,MAE,0.168897637413215
lpr3,thoracic_surgey,10,MAE,0.165024216562074
lpr3,thoracic_surgey,10,MAE,0.162916937809589
lpr3,thoracic_surgey,10,MAE,0.175674785356924
lpr3,thoracic_surgey,10,MAE,0.17936319607878
lpr3,thoracic_surgey,20,MAE,0.173342608565814
lpr3,thoracic_surgey,20,MAE,0.166087142585546
lpr3,thoracic_surgey,20,MAE,0.173328515541392
lpr3,thoracic_surgey,20,MAE,0.167864171764172
lpr3,thoracic_surgey,20,MAE,0.180157708535952
lpr3,thoracic_surgey,40,MAE,0.176529141201453
lpr3,thoracic_surgey,40,MAE,0.163126389053411
lpr3,thoracic_surgey,40,MAE,0.162232469632169
lpr3,thoracic_surgey,40,MAE,0.168568690239707
lpr3,thoracic_surgey,40,MAE,0.179903196306561
lpr3,thoracic_surgey,60,MAE,0.178261042147651
lpr3,thoracic_surgey,60,MAE,0.165415584598994
lpr3,thoracic_surgey,60,MAE,0.159011498086338
lpr3,thoracic_surgey,60,MAE,0.168404487404402
lpr3,thoracic_surgey,60,MAE,0.191763722553892
