mean,knn,mice,pmivae,saei,lpr2
1.401698332706841,1.4138309461731389,1.425141897317586,1.331426077638741,1.381835023972623,1.48956163804296
1.422326744247084,1.398369926496202,1.314183188545145,1.323350927652221,1.39942847523098,1.389686928460689
1.328174385045977,1.358929164131888,1.3546024390686329,1.370779114432123,1.2708452640408319,1.380874928118845
1.411912920832193,1.422100010106138,1.400219062345647,1.453139978559599,1.415395553434161,1.430364041410753
1.444764217422928,1.357133822042203,1.399733372204242,1.379717981685326,1.354201756276187,1.397853136762632
1.016800522332151,1.416099657529317,1.442827967656075,1.44009256584233,1.431243577787734,1.214703189837764
1.442352926350543,1.340705333759791,1.443882520807735,1.3954376180551,1.444460726360145,1.440868715398307
1.436257579726714,1.423584942924429,1.412834096123845,1.430047675847598,1.425354049549488,1.276548012453361
1.3041801307877319,1.4234846954395879,1.140438177414774,1.38214243240864,1.430205254680214,1.1583812449004611
1.413416115730572,1.415751479669584,1.318882400524971,1.219624564293113,1.269331584301576,0.056984497700405035
1.224938724798031,1.203456474168432,1.224533647527048,1.239375973834047,1.219421035088804,1.231204294126046
1.239798571612576,1.2238560849473599,1.243251585259922,1.237735650780777,1.229608407701359,1.23392212420393
1.2305942576301199,1.2205741869376001,1.234212470731298,1.21464038411353,1.226638220622621,1.235685600808447
1.244669084745678,1.240562218221337,1.237010659752138,1.245162887089663,1.228856606351918,1.231312070421019
1.2429192696698799,1.221707404767618,1.240734638643125,1.258088415189731,1.2335990771106,1.233970873848234
1.427070970147813,1.462515633167711,1.440979446862415,1.4692768836293575,1.412369716900648,1.452662505291678
1.43951181233563,1.420466935371261,1.433864869403744,1.38765053571554,1.456504700343958,1.4662889546226823
1.410629220849548,1.426252788183878,1.451000141534365,1.4701455718449825,1.446158245671451,1.412488798356969
1.434631154953491,1.441851950695304,1.4616447008150422,1.4630644727839468,1.440173388781652,1.4779707457977418
1.42178443707041,1.440651681872917,1.431838780588929,1.448785666720161,1.351878697423979,1.432724325822831
1.262258187512525,1.297172867966296,1.2685098021989138,1.343176205270833,1.320810949351739,1.346518828846413
1.281424038489935,1.349804354468161,1.279911626881015,1.332990473219299,1.293475464904186,1.299085335044036
1.289021440249352,1.304472050253805,1.330766857397518,1.3434430194962839,1.25070878948863,1.299925942768619
1.280711783088135,1.312541002606826,1.296777749881392,1.348256501826441,1.328648408446699,1.325183796377098
1.2713516803505969,1.3222955189259489,1.286473637260849,1.335279608441657,1.311823458535583,1.25969803768923
1.379620478326604,1.4650971119592673,1.460758086657905,1.408146060182609,1.3638007106819101,1.406236245804975
1.4503827838917729,1.49480707362073,1.4545329835190235,1.4150239182032749,1.417600546409064,1.454805301101316
1.426107974370289,1.408779908702724,1.431622452203591,1.415160579927058,1.3877229926345809,1.424913288868897
1.424282796338278,1.4631316078721257,1.470719589326815,1.430265076606451,1.437740515991003,1.456257820424473
1.29805054925986,1.412134781933319,1.444953719280449,1.414251508964763,1.29336381782921,1.403661095335929
1.431457652919509,1.424443980154678,1.417563373116744,1.4134388143099499,1.435233178427717,1.453202484886992
1.4186450475815349,1.410737250386488,1.433514953380066,1.43716843823084,1.42098358155864,1.412851058578564
1.4230798199424899,1.428336231652194,1.447224465134207,1.435495406832613,1.4156352518521609,1.434102649136928
1.404920409550715,1.429672223827888,1.429399259558943,1.431003895506049,1.381945821027496,1.407802447492614
1.437182296261447,1.424209138781651,1.433576395004575,1.441163162019494,1.416107363229421,1.426812474021421
1.4704511900575188,1.4755785238511496,1.4666767260814564,1.491653104338004,1.4797422737455777,1.469094434991123
1.4724565497384117,1.4812955328085313,1.4699028085378243,1.494756046234698,1.473307198844724,1.4739794546367073
1.472907761947946,1.4790760219428467,1.4702832571645397,1.4903457464064969,1.481105061708405,1.4729760485616283
1.4712241693738803,1.4759665465567,1.4711099585795815,1.4915754779501151,1.4820614306741362,1.470922823735601
1.4706602296538605,1.475611842953212,1.4682418933115824,1.4911626451474413,1.473512291888992,1.474282772774814
1.383275142249356,1.395273539863395,1.382882234103528,1.434374417149403,1.430350351092353,1.419910255839487
1.408597808246233,1.421865576021328,1.405796120923116,1.435154151550148,1.424975824009487,1.445354360397603
1.421198982380139,1.426723367799394,1.421833558010299,1.4879507152158715,1.4757665982834245,1.4565039099010932
1.419680223701539,1.397657524731348,1.332282356735233,1.4664636550165164,1.439347346652167,1.435706685903031
1.407861422992757,1.376607047510688,1.36434725427208,1.438242877878893,1.414059834482969,1.407981258456783
1.4546611734775552,1.42048877805994,1.438271567114374,1.414381773865307,1.424880576651139,1.448217227269295
1.4753560376034476,1.450770336799926,1.4788728455061566,1.429268327881788,1.428133614585735,1.449704724922481
1.444022267519729,1.4692209019794265,1.455830721287774,1.4604379681962882,1.446540245097209,1.433600668374714
1.437929135122223,1.476114799944237,1.494729128648397,1.46508396253549,1.432882534889931,1.434118636015302
1.454341297442328,1.451790511222836,1.444046083580674,1.451787008556839,1.4597161578189104,1.4753838917609736
