mean,knn,mice,pmivae,saei,lpr2
0.5341225376742608,0.5446887378668999,0.5599307514542557,0.5110535890046448,0.5580081624857098,0.5184992344731298
0.5134386192583088,0.5039096609138238,0.5598242525599197,0.49499969939140176,0.5595900214723688,0.5650801860695218
0.5061521896073697,0.5457861981111648,0.3671170191513888,0.5222885437464508,0.4050790003871788,0.45325367425511276
0.5587125580387218,0.5558737962085618,0.5357432354442938,0.5475529171398398,0.5074109242049408,0.5724284605906688
0.5566042047610108,0.5492850806938908,0.5716383549070319,0.4782355366657028,0.5259892465270298,0.5614331162366137
0.46871571334551776,0.5560743945337848,0.48409674750949083,0.4973245252765388,0.5521667413813288,0.5134897614084508
0.5909518005443108,0.5990849593094967,0.5719839019883968,0.4032420899571178,0.5739004285800078,0.4994917296422468
0.47361094436306483,0.3722441586153098,0.31512030269573177,0.48641782015739776,0.5121568420794937,0.3737760918649048
0.3110836763472218,0.5318358576977598,0.4876027968917428,0.5109641090494528,0.4093892787308648,0.5295765727584718
0.3812789158760568,0.4724907161052428,0.027066410904272753,0.2562184715001148,0.4589118073785768,0.4764144575309688
0.3829186132318228,0.3281233645755608,0.3292629456265938,0.3335083616919158,0.3505235708699388,0.3316448818974878
0.3737605115553728,0.3953359470839828,0.22857520208866977,0.3686814825490278,0.3838900998290758,0.3902057193202678
0.3664889341057348,0.3284963678189328,0.4147007913108678,0.3806005969302368,0.3264371022180018,0.4113299139224858
0.3884063311958488,0.3324025233871778,0.2992191915936578,0.3437878970357538,0.3480426296511008,0.4258952203965488
0.4065975144286148,0.3874023370910898,0.36734163535594977,0.3722000980617098,0.3450863797664338,0.3823943878893618
0.5525768335758928,0.6225334750170278,0.5808963753956858,0.6327651851244064,0.6109193063078161,0.6237612422799144
0.5965782045692442,0.6349455686212675,0.630439243449552,0.6042068228884635,0.5877182560125308,0.5776840646897398
0.613466851729283,0.6066277895229455,0.5706872565224238,0.5479204189656218,0.5325762712643608,0.6319971865474134
0.614638307580358,0.6178884041233073,0.6199722485244388,0.6114740046946003,0.5516434557988839,0.5771636938291278
0.5335301418258368,0.5546447127125949,0.607536747237776,0.5741146697655048,0.594897518013582,0.5604041463076178
0.3771009993556258,0.5782071086353828,0.5239211670557518,0.4417832333957188,0.4625058539405228,0.4804231946208138
0.3720938483951288,0.5573602339571828,0.5161150387985578,0.4107698710269488,0.5027124915756118,0.5405803053944158
0.4140003095812388,0.5506346650147458,0.5521403384351748,0.4798944371360938,0.4888555570230158,0.4912510296988568
0.4309122987382848,0.4803321215073828,0.5353606380178988,0.47675715117320183,0.4599514956746818,0.5154435427799597
0.3894937364565218,0.4414566194993508,0.5593906675433338,0.5354932222160148,0.5045585457560748,0.49441975936368077
0.5339008825516688,0.5892158596654617,0.6031001218141976,0.5240743705730828,0.5169483896983678,0.5478590549647788
0.5600457417957427,0.6310641466610016,0.6058207881269883,0.5686670249416927,0.5326567398781068,0.5777686408835908
0.5046735376390719,0.5947665691249103,0.5401873275004438,0.4989727745462878,0.4867750006238228,0.5352585676826168
0.5678692227262848,0.6115135129315845,0.5358007975944158,0.5356566736588257,0.594516894350252,0.5745271084899009
0.5207910698601947,0.5650884129781678,0.4689796957450848,0.5334922960938409,0.5138145440066268,0.5515999087380368
0.5738322714604638,0.5680599930515617,0.5641193028536629,0.5617647264598218,0.5308885872993858,0.5748574440422168
0.5667342722386948,0.5782401743606949,0.5647098748469999,0.5701530988283938,0.5479019283277569,0.5658208685256298
0.5656401127419468,0.5854956011959808,0.5351874599597137,0.5604943729119188,0.5719839727946688,0.5689181878308848
0.5278905032829058,0.5579415645362028,0.5498904127608638,0.5723540645471438,0.5322397235116468,0.5646991246933498
0.5701313772555108,0.5682978258252278,0.5759511380264408,0.5587626883519767,0.5646719899110568,0.5855860363107228
0.6148209540343129,0.6459890329733243,0.6198757611331618,0.6302601570472242,0.6209663982390052,0.6105174180411914
0.5931142599981858,0.639476567487271,0.6112819827809075,0.6521911546105857,0.6181010356660293,0.613064485883812
0.602814631865035,0.642036133092209,0.6182179081661768,0.6110676140269468,0.6154315380726623,0.6323318358344641
0.6178364797444753,0.6449162120745524,0.6048532633638286,0.6411076621971273,0.6259183612743591,0.6154916534721128
0.6271320973212906,0.6442854159150304,0.6211949445901905,0.6326364132881367,0.6109405798235455,0.6319804701759344
0.5395599030148048,0.5593540027389228,0.3398078364065928,0.5870100944237878,0.5918460983728558,0.5679858850253479
0.5437033177557488,0.5119891470129548,0.4679785655509488,0.5758219161091068,0.5189203016120738,0.5926232594525538
0.5727406953982628,0.6118394233413038,0.5575576739709358,0.6185255906317483,0.6141233313808864,0.5819421408502498
0.5396223903427008,0.5466137396958278,0.5255928627921308,0.5966493158278644,0.5683338488168168,0.5570749850311448
0.5019012327466388,0.5702353629086447,0.4325916285991418,0.6022556136887305,0.5485339173215598,0.5392699691081978
0.5865191906436498,0.6351001182102602,0.6509971145763601,0.5804613345024928,0.5625756528253327,0.5930824807007328
0.5894550750697778,0.6423593007661565,0.6637869972820388,0.5829715771405878,0.5793943525796348,0.6146078649210763
0.5748705975803198,0.6414149544925916,0.6544207004243534,0.5735156377813168,0.5780380286847618,0.6111616221922656
0.5928880282286249,0.6454922068817935,0.667118454913686,0.5947608433737767,0.5939949679669478,0.6162165296396968
0.5732096950900138,0.6444878863488119,0.6002337839642092,0.5810387947221928,0.5805454078572908,0.6059746586672246
