Model,Dataset,Missing Rate (%),Métrica,Teste
lpr0,fri_c4_1000_100,10,MAE,0.392483354233799
lpr0,fri_c4_1000_100,10,MAE,0.18289503258245
lpr0,fri_c4_1000_100,10,MAE,0.120407492762092
lpr0,fri_c4_1000_100,20,MAE,0.228877864553872
lpr0,fri_c4_1000_100,20,MAE,0.389870491167894
lpr0,fri_c4_1000_100,20,MAE,0.238820858390114
lpr0,fri_c4_1000_100,20,MAE,0.182535917677219
lpr0,fri_c4_1000_100,20,MAE,0.25875126007415
lpr0,fri_c4_1000_100,40,MAE,0.193373897022633
lpr0,fri_c4_1000_100,40,MAE,0.118400724865028
lpr0,fri_c4_1000_100,40,MAE,0.388822557058206
lpr0,fri_c4_1000_100,40,MAE,0.186039315205803
lpr0,fri_c4_1000_100,40,MAE,0.229037122371471
lpr0,fri_c4_1000_100,60,MAE,0.148087653083236
lpr0,fri_c4_1000_100,60,MAE,0.161274693187528
lpr0,fri_c4_1000_100,60,MAE,0.223103880809718
lpr0,fri_c4_1000_100,60,MAE,0.247395668464697
lpr0,fri_c4_1000_100,60,MAE,0.23096301242494
lpr1,sylva_prior,10,MAE,0.0766708052507386
lpr1,sylva_prior,10,MAE,0.0771744046820376
lpr1,sylva_prior,10,MAE,0.0779434237007589
lpr1,sylva_prior,10,MAE,0.0797876357467917
lpr1,sylva_prior,10,MAE,0.0797113397470138
lpr1,sylva_prior,20,MAE,0.0775834454064032
lpr1,sylva_prior,20,MAE,0.0794724194816206
lpr1,sylva_prior,20,MAE,0.0794640195498503
lpr1,sylva_prior,20,MAE,0.080491254638328
lpr1,sylva_prior,20,MAE,0.0783372258581287
lpr1,sylva_prior,40,MAE,0.080114677693345
lpr1,sylva_prior,40,MAE,0.0781229453049898
lpr1,sylva_prior,40,MAE,0.0797173798820603
lpr1,sylva_prior,40,MAE,0.0797649248421685
lpr1,sylva_prior,40,MAE,0.0799439049372484
lpr1,sylva_prior,60,MAE,0.0788769332694925
lpr1,sylva_prior,60,MAE,0.0788388237669789
lpr1,sylva_prior,60,MAE,0.0800383297534897
lpr1,sylva_prior,60,MAE,0.0794556386441632
lpr1,sylva_prior,60,MAE,0.0784458837222634
lpr1,fri_c4_1000_100,10,MAE,0.108375537932216
lpr1,fri_c4_1000_100,10,MAE,0.105985600647584
lpr1,fri_c4_1000_100,10,MAE,0.1229280092581
lpr1,fri_c4_1000_100,10,MAE,0.125822565417636
lpr1,fri_c4_1000_100,10,MAE,0.262262215135642
lpr1,fri_c4_1000_100,20,MAE,0.111958406505202
lpr1,fri_c4_1000_100,20,MAE,0.135860876190468
lpr1,fri_c4_1000_100,20,MAE,0.290123687392705
lpr1,fri_c4_1000_100,20,MAE,0.122548128667918
lpr1,fri_c4_1000_100,20,MAE,0.196517722059545
lpr1,fri_c4_1000_100,40,MAE,0.172137733413166
lpr1,fri_c4_1000_100,40,MAE,0.190712826766311
lpr1,fri_c4_1000_100,40,MAE,0.284003904445611
lpr1,fri_c4_1000_100,40,MAE,0.337450722229665
lpr1,fri_c4_1000_100,40,MAE,0.231023248726362
lpr1,fri_c4_1000_100,60,MAE,0.166697564201945
lpr1,fri_c4_1000_100,60,MAE,0.237614574347769
lpr1,fri_c4_1000_100,60,MAE,0.253905099071979
lpr1,fri_c4_1000_100,60,MAE,0.193979317174932
lpr1,fri_c4_1000_100,60,MAE,0.197057739176267
lpr2,sylva_prior,10,MAE,0.0826971363300119
lpr2,sylva_prior,10,MAE,0.0778121166844277
lpr2,sylva_prior,10,MAE,0.0788155227595066
lpr2,sylva_prior,10,MAE,0.0808687475855342
lpr2,sylva_prior,10,MAE,0.077508798546321
lpr2,sylva_prior,20,MAE,0.0792990532877276
lpr2,sylva_prior,20,MAE,0.0794658641671839
lpr2,sylva_prior,20,MAE,0.0806904678668127
lpr2,sylva_prior,20,MAE,0.0791483125292422
lpr2,sylva_prior,20,MAE,0.0807725699594768
lpr2,sylva_prior,40,MAE,0.0793851968345006
lpr2,sylva_prior,40,MAE,0.0774546417387264
lpr2,sylva_prior,40,MAE,0.0806750350651588
lpr2,sylva_prior,40,MAE,0.079749095312237
lpr2,sylva_prior,40,MAE,0.0789825084331406
lpr2,sylva_prior,60,MAE,0.080110097231975
lpr2,sylva_prior,60,MAE,0.0780536276652072
lpr2,sylva_prior,60,MAE,0.0786364303206893
lpr2,sylva_prior,60,MAE,0.0789617961641735
lpr2,sylva_prior,60,MAE,0.0787126159736024
lpr2,fri_c4_1000_100,10,MAE,0.337088381483371
lpr2,fri_c4_1000_100,10,MAE,0.110922855922828
lpr2,fri_c4_1000_100,10,MAE,0.275243558867774
lpr2,fri_c4_1000_100,10,MAE,0.393410326420674
lpr2,fri_c4_1000_100,10,MAE,1.49480707362073
lpr2,fri_c4_1000_100,20,MAE,0.205086348022335
lpr2,fri_c4_1000_100,20,MAE,0.113418348026364
lpr2,fri_c4_1000_100,20,MAE,0.32408474081548
lpr2,fri_c4_1000_100,20,MAE,0.169406372238345
lpr2,fri_c4_1000_100,20,MAE,0.134288102044098
lpr2,fri_c4_1000_100,40,MAE,0.176736127268647
lpr2,fri_c4_1000_100,40,MAE,0.163874569485434
lpr2,fri_c4_1000_100,40,MAE,0.398863143494242
lpr2,fri_c4_1000_100,40,MAE,0.171413933990849
lpr2,fri_c4_1000_100,40,MAE,0.23258674820109
lpr2,fri_c4_1000_100,60,MAE,0.183141607699635
lpr2,fri_c4_1000_100,60,MAE,0.203258067256416
lpr2,fri_c4_1000_100,60,MAE,0.294635360099661
lpr2,fri_c4_1000_100,60,MAE,0.234820475119753
lpr2,fri_c4_1000_100,60,MAE,0.267659516425133
lpr3,sylva_prior,10,MAE,0.0738629514723181
lpr3,sylva_prior,10,MAE,0.0811254887604837
lpr3,sylva_prior,10,MAE,0.0770566568334744
lpr3,sylva_prior,10,MAE,0.0791530024557527
lpr3,sylva_prior,10,MAE,0.0782897458297791
lpr3,sylva_prior,20,MAE,0.0785177795563987
lpr3,sylva_prior,20,MAE,0.0799784195810894
lpr3,sylva_prior,20,MAE,0.079133408164384
lpr3,sylva_prior,20,MAE,0.0769985940243624
lpr3,sylva_prior,20,MAE,0.0779707901407822
lpr3,sylva_prior,40,MAE,0.0802733126291605
lpr3,sylva_prior,40,MAE,0.0779791940108393
lpr3,sylva_prior,40,MAE,0.0808753133496865
lpr3,sylva_prior,40,MAE,0.0807732927671286
lpr3,sylva_prior,40,MAE,0.0791457231987917
lpr3,sylva_prior,60,MAE,0.0779266651057432
lpr3,sylva_prior,60,MAE,0.0793110380042014
