mean,knn,mice,pmivae,saei,lpr2
0.6602578052456195,0.6959076626108885,0.6521144801976975,0.6281573170988906,0.7636276245159715,0.6778102836416975
0.6467952110790886,0.6763951495311535,0.5918107189007176,0.6336100705800205,0.6682660470861586,0.6860770526549925
0.6070595502630285,0.5997331667121225,0.5772586084227755,0.6178277627079685,0.5876137774991275,0.6299161234072335
0.7494801345514335,0.7624604331113015,0.7597415760674655,0.7190770614522035,0.7687952683119855,0.7484445334591315
0.6738246832624675,0.6585433026797245,0.6816764242982065,0.6584538112898375,0.6899477193639505,0.6806734649586486
0.5995018417476785,0.5919822147363465,0.18954079767800347,0.5972697419274535,0.5956600481123036,0.5990888508780305
0.6511545518410036,0.6471877141697995,0.4723745255794945,0.6487949823823965,0.6420618291810295,0.6501484655380605
0.5468983954069025,0.5388420162248155,0.11232429890955753,0.5420942952834715,0.5447582952832005,0.5440604513408416
0.6979778634742255,0.6907143087102405,0.06421986346717157,0.6931252732915856,0.6926400653885185,0.6946725763809676
0.7130309909602005,0.7040590409530355,0.04218902251336254,0.7070759606262605,0.7069190478698445,0.7021238856033235
0.5602050155900105,0.5507572702480615,0.5640019530725505,0.5611047192941135,0.5422019001329466,0.5601355457834796
0.5511656773080785,0.5448423102807916,0.5134844717582435,0.5399105736114576,0.5280973075555135,0.5471341007917896
0.5677575770560865,0.5627262485676805,0.5718734392270185,0.5657417708401105,0.5540577750328526,0.5671672587052186
0.5710210671821916,0.5657615698686176,0.48439476023356953,0.5590641225447326,0.5601832646438545,0.5707509781842426
0.5721978760451025,0.5616686542716545,0.4390676435259545,0.5817634655740505,0.5699245108902945,0.5762294370344605
0.7996475600711129,0.8072386883122962,0.7846096189156417,0.7987426274808068,0.8040520889371401,0.8011878092773851
0.7836479405407117,0.8195904039940652,0.8326007639771058,0.7787763397629345,0.8074172301519427,0.7853935434955647
0.7657443737823375,0.7953634689252452,0.7825887351891538,0.7644326788753305,0.7847249809211296,0.7676978838029975
0.7985429413785018,0.8297830793857056,0.8217285764287156,0.7972224503793849,0.8150943058046405,0.8029651176293826
0.7234384954133225,0.7401504790462006,0.7025094865828985,0.7528812223152676,0.7731859327758746,0.7487690232480685
0.5012969826579265,0.6335374996543295,0.6059502833172055,0.5711374996543295,0.5527960190553696,0.6235079248320385
0.5175419546356514,0.6291374996543295,0.6061495052568795,0.6002486107654406,0.4949082364773945,0.5966464365243895
0.5426105588151325,0.6295819440987735,0.6295303645430025,0.6078952678614555,0.5773020285595265,0.5966084352501265
0.4857575121311945,0.5526930552098855,0.5226400166606735,0.49858194409877354,0.5713647497726405,0.5217145435594375
0.5390206903289305,0.6394708329876625,0.6098044580984796,0.6130263885432186,0.5970331513789325,0.6090596716995385
0.6834022278975216,0.7486617735827356,0.7359308183086495,0.6692252354811126,0.6512454044182585,0.7131501982519555
0.7166321289510386,0.7739415833244335,0.7534948495379276,0.7003856118843035,0.5168860259164265,0.7518968018804545
0.6726304639954275,0.7447093994922666,0.7369357751613576,0.6616981865828966,0.6909958967553945,0.7046489214655876
0.7132170167040185,0.7788699614259635,0.7316264133704525,0.7004278745340515,0.3680441528317715,0.7434665373177776
0.6968869661030186,0.7685461420686135,0.7530579795604955,0.6887415947393005,0.7608170737146185,0.7510039401745495
0.7522317745433795,0.7733276042738495,0.7593827783673535,0.7511319226185056,0.7599926691172165,0.7662768795417825
0.7546466387617955,0.7713715271790945,0.7290288425907865,0.7532052979193156,0.7650960276554315,0.7668043673167855
0.7454951150780085,0.7765521660206105,0.7320657120898615,0.7443530181071825,0.7600686822361166,0.7612558175075915
0.7049984944220575,0.7502780852878476,0.7346594864246475,0.7052476546587055,0.7185864439040025,0.6977403968528555
0.7336689497140695,0.7689219606623875,0.7682438936384746,0.7336016033397406,0.7692614363192375,0.7432189860952345
0.7731332401583445,0.7987287925624837,0.23322581150192756,0.793581115772583,0.7647100308959915,0.7781883259686745
0.7574209913073086,0.7773642384807266,0.5208307713518275,0.7773640764430015,0.7521805065983755,0.7594754692618435
0.7809020015820899,0.8009014255612564,0.6557963702510995,0.8047442316379879,0.7874299529553659,0.7821097228645749
0.7739661401343685,0.8043440793515827,0.7228589882776695,0.7921570827001139,0.788354327236765,0.7763025914090785
0.7764907170579906,0.7997847289694069,0.4354762149351845,0.7932011529077121,0.7910380669899547,0.7717206052492935
0.7231770070521545,0.7687183733261125,0.7066998409332055,0.7729189757700266,0.6887475531941785,0.7053299074805975
0.6907128679096626,0.6827189490691126,0.6498208876051086,0.7496144294954455,0.6792965054860716,0.6895351606182065
0.7346003476034535,0.7593337153292186,0.6773888797377525,0.7868789452558987,0.6886121524532335,0.7348670468177305
0.7532856752483466,0.7647779955220986,0.7596641819068505,0.7913149309843968,0.779562197428099,0.7590528749233996
0.6769807284638705,0.6913562479841885,0.5968973148857795,0.7421665294265665,0.6473037615280965,0.6985831775131506
0.6871695987177715,0.7741275109264956,0.8273350701804756,0.6856471342301765,0.7874279162585865,0.7426997111570305
0.6920766234451645,0.7820020974024169,0.8289716565816818,0.6904021859269676,0.7296531060413556,0.7561240611469445
0.6789261274944685,0.7762414398133896,0.8352219633859436,0.6784082242094035,0.7554811543265125,0.7476260557627186
0.7093931283341995,0.7992225537624851,0.836948477140967,0.7068674628590416,0.8133297641372599,0.7708753203075015
0.7158911697274755,0.7938626698006541,0.8344273504272758,0.7149639951612815,0.7371729346557876,0.7746699205666725
