mean,knn,mice,pmivae,saei,lpr2
0.5015023426400549,0.5465631939500489,0.5452675006963599,0.5854166247527539,0.5736980763954269,0.5947817478143609
0.5446187053983769,0.5296581999102199,0.44386056382272493,0.49379695159941595,0.5872307865151769,0.5552545320776419
0.5610109364307669,0.49290090835126593,0.508275815098639,0.4589947210613809,0.5233093125572289,0.4790214264979689
0.589925939686524,0.5923037532061429,0.5940640272260629,0.5853433905962779,0.5897625452220869,0.5912894104999029
0.544592079525322,0.5942234602040509,0.5714512988273409,0.5123427922620619,0.5764067631075229,0.49187839077751294
0.5860820664575469,0.47346974051330293,0.44910767559566894,0.6072987321804699,0.5884802825569989,0.46573256022379694
0.6462133291160829,0.6302966805912587,0.03102575666208096,0.6084710340044809,0.5952948342891919,0.5205446712106119
0.44357616796331995,0.571385555893011,0.4751245640027779,0.5160185821159469,0.5177247049271839,0.44891067805063595
0.4627685508748819,0.5968246105233779,0.503800354885711,0.47556742139875796,0.5595076488964079,0.5195763735211559
0.5880457452152439,0.5781992667881839,0.518294077205415,0.5422888049603349,0.5745098282967169,0.5863283083533569
0.3816982597168939,0.3810192886544159,0.4245976451392469,0.41264056214514494,0.36168050055299394,0.3802646289688299
0.40987904784230295,0.35362318523052494,0.36414964488605395,0.3491039679374289,0.4002239453037779,0.3821439229706539
0.39045918250877193,0.40790592861975195,0.3864934496743279,0.4174544721423259,0.4450762688874259,0.4063776752745789
0.3623187990154809,0.3441998192607129,0.3866094752016429,0.41452187355796893,0.3547775282034279,0.40434507052717195
0.3879354231952189,0.38011549759072394,0.40419125994152494,0.4040644846505299,0.4268251540010669,0.3392756095392449
0.5579620988076509,0.574572398317354,0.6261045807575004,0.6156346429219214,0.5514725716647609,0.573460457864228
0.6328828650477561,0.6347056721498152,0.6508359191905078,0.6152219110483533,0.6216954861798509,0.6105902918378368
0.553137688059452,0.61960420450153,0.5814336393030269,0.5714880242240049,0.5856147226917219,0.598418491476336
0.6332912239456587,0.6746202070235111,0.6623095712705569,0.600320227743857,0.63536780373795,0.6386085198935856
0.5722641947316619,0.5917823634809659,0.6416481457573495,0.6406906982943129,0.641713500573753,0.6171539512064753
0.32107116859960894,0.5679859057545099,0.582731013575466,0.517974926761878,0.4556530946721069,0.4863041150861319
0.42919774051075693,0.5454337172023209,0.6503346459964873,0.5277767621251299,0.47825860035160794,0.562772821455668
0.49584615571453794,0.5744497651274599,0.6429071985481124,0.564302732502096,0.4806656976163469,0.49583591891243395
0.4392298061692199,0.5814034141720179,0.594167144271791,0.542818676042242,0.4916848854038339,0.4568669153345109
0.5305346377698419,0.577864693633297,0.6361044422139879,0.4479859057545099,0.5321449911797449,0.5153509943248469
0.5768938324640439,0.6392601979915467,0.6202105676774448,0.5731500663162409,0.5065025474113829,0.586406515641314
0.5877197196891799,0.6253120488636134,0.6165614792490501,0.5747333443211889,0.5780351226125369,0.6000193462592139
0.5814632154679569,0.6231011695063158,0.27580758433801894,0.5424606101213789,0.5685808342172549,0.5780101834138819
0.5790755513954039,0.6501388031691713,0.6449398255357482,0.5612726869124729,0.5567732541649069,0.6254065556434836
0.5823434747280419,0.6236672319233064,0.607638642079587,0.5750450863716939,0.5255427407465839,0.601075796061914
0.588419309516397,0.6117854596514049,0.590568086507317,0.5909445046604739,0.6168500491950504,0.5988023416569409
0.590667334020677,0.6171577459824581,0.6146404942100152,0.5805892479548179,0.5297377573442419,0.592490723159995
0.5839139000492809,0.604375993015579,0.603548168656095,0.5909511849357039,0.5708289658923239,0.6050022698679179
0.574714994042006,0.5963083233814069,0.6120160463012674,0.5689306753715659,0.587440673596525,0.572930341800776
0.579528617863241,0.6185680095666483,0.6049859953567549,0.5802345629399399,0.604934555559999,0.5840055630548749
0.6253258763275413,0.6577097799952338,0.64417932518463,0.6477630630604759,0.6384540684115552,0.6454390155146366
0.6048131047082919,0.6660010653726348,0.6479005490520277,0.6563493254054015,0.6536972446944926,0.6371236473784779
0.6257010349813407,0.6594684941709579,0.6410510850268327,0.6511011016490518,0.644462892457344,0.6322110627155685
0.6385480717072937,0.6617534551612936,0.6502324333476999,0.6408747679010098,0.6420659626995188,0.633668875412092
0.6293759593474655,0.664533384194957,0.6492920853445714,0.6486566831738754,0.6356886832305265,0.643747281890115
0.595165677806267,0.6024656815729819,0.5639532169830779,0.5858895836800919,0.5179078204010439,0.5725769760531519
0.5808789452841379,0.6123068257602376,0.6188596393012379,0.6395541460491775,0.589841500629178,0.569982635185795
0.540025162392775,0.6008023745358909,0.5808009199768629,0.606251493055517,0.6440950609855087,0.5973197478504849
0.593802419594121,0.6017610989397769,0.4682290381208539,0.6108150703942344,0.6448065543553756,0.6198427412239605
0.5347278806043779,0.574417293254514,0.6090329018298989,0.6160800300273434,0.5600367781816299,0.5650670965811629
0.6179592735614048,0.6610405693653856,0.6681993968851409,0.593913688155211,0.5747548616469669,0.62400701827108
0.6026909585888309,0.6685205245343915,0.6748151967680289,0.6057798863790739,0.6155385602201229,0.6214981798249624
0.6058243621147399,0.6613165424286604,0.679384391516671,0.597038729516318,0.585979680019366,0.6333163590465891
0.6208863680652782,0.6649456637823086,0.6781831761322553,0.6203327343840902,0.6177495131850557,0.6360638090549058
0.619558624417158,0.6612508345127466,0.675337595493793,0.6166508991489205,0.5945175776786209,0.6417102705477289
